error,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime
0,246,30,216,2019-03-14 19:50:00
0,234,28,206,2019-03-14 19:55:00
0,165,20,145,2019-03-14 20:00:00
0,168,20,148,2019-03-14 20:05:00
0,162,19,143,2019-03-14 20:10:00
0,180,22,158,2019-03-14 20:15:00
0,189,23,166,2019-03-14 20:20:00
0,164,20,144,2019-03-14 20:25:00
0,178,21,157,2019-03-14 20:30:00
0,163,20,143,2019-03-14 20:35:00
0,171,21,150,2019-03-14 20:40:00
0,167,20,147,2019-03-14 20:45:00
0,182,22,160,2019-03-14 20:50:00
0,167,20,147,2019-03-14 20:55:00
0,132,16,116,2019-03-14 21:00:00
0,117,14,103,2019-03-14 21:05:00
0,112,13,99,2019-03-14 21:10:00
0,105,13,92,2019-03-14 21:15:00
0,123,15,108,2019-03-14 21:20:00
0,131,16,115,2019-03-14 21:25:00
0,123,15,108,2019-03-14 21:30:00
0,147,18,129,2019-03-14 21:35:00
0,137,16,121,2019-03-14 21:40:00
0,116,14,102,2019-03-14 21:45:00
0,116,14,102,2019-03-14 21:50:00
0,126,15,111,2019-03-14 21:55:00
0,65,8,57,2019-03-14 22:00:00
0,89,11,78,2019-03-14 22:05:00
0,79,9,70,2019-03-14 22:10:00
0,78,9,69,2019-03-14 22:15:00
0,83,10,73,2019-03-14 22:20:00
0,96,12,84,2019-03-14 22:25:00
0,77,9,68,2019-03-14 22:30:00
0,74,9,65,2019-03-14 22:35:00
0,93,11,82,2019-03-14 22:40:00
0,87,10,77,2019-03-14 22:45:00
0,71,9,62,2019-03-14 22:50:00
0,75,9,66,2019-03-14 22:55:00
0,47,6,41,2019-03-14 23:00:00
0,49,6,43,2019-03-14 23:05:00
0,29,3,26,2019-03-14 23:10:00
0,26,3,23,2019-03-14 23:15:00
0,34,4,30,2019-03-14 23:20:00
0,33,4,29,2019-03-14 23:25:00
0,37,4,33,2019-03-14 23:30:00
0,53,6,47,2019-03-14 23:35:00
0,43,5,38,2019-03-14 23:40:00
0,47,6,41,2019-03-14 23:45:00
0,30,4,26,2019-03-14 23:50:00
0,39,5,34,2019-03-14 23:55:00
0,37,4,33,2019-03-15 00:00:00
0,37,4,33,2019-03-15 00:05:00
0,21,3,18,2019-03-15 00:10:00
0,32,4,28,2019-03-15 00:15:00
0,56,7,49,2019-03-15 00:20:00
0,30,4,26,2019-03-15 00:25:00
0,22,3,19,2019-03-15 00:30:00
0,28,3,25,2019-03-15 00:35:00
0,31,4,27,2019-03-15 00:40:00
0,28,3,25,2019-03-15 00:45:00
0,30,4,26,2019-03-15 00:50:00
0,13,2,11,2019-03-15 00:55:00
0,12,1,11,2019-03-15 01:00:00
0,22,3,19,2019-03-15 01:05:00
0,22,3,19,2019-03-15 01:10:00
0,17,2,15,2019-03-15 01:15:00
0,22,3,19,2019-03-15 01:20:00
0,25,3,22,2019-03-15 01:25:00
0,35,4,31,2019-03-15 01:30:00
0,23,3,20,2019-03-15 01:35:00
0,29,3,26,2019-03-15 01:40:00
0,18,2,16,2019-03-15 01:45:00
0,31,4,27,2019-03-15 01:50:00
0,29,3,26,2019-03-15 01:55:00
0,32,4,28,2019-03-15 02:00:00
0,31,4,27,2019-03-15 02:05:00
0,29,3,26,2019-03-15 02:10:00
0,21,3,18,2019-03-15 02:15:00
0,25,3,22,2019-03-15 02:20:00
0,35,4,31,2019-03-15 02:25:00
0,14,2,12,2019-03-15 02:30:00
0,14,2,12,2019-03-15 02:35:00
0,24,3,21,2019-03-15 02:40:00
0,27,3,24,2019-03-15 02:45:00
0,12,1,11,2019-03-15 02:50:00
0,21,3,18,2019-03-15 02:55:00
0,21,3,18,2019-03-15 03:00:00
0,0,0,0,2019-03-15 03:05:00
0,19,2,17,2019-03-15 03:10:00
0,20,2,18,2019-03-15 03:15:00
0,20,2,18,2019-03-15 03:20:00
0,39,5,34,2019-03-15 03:25:00
0,7,1,6,2019-03-15 03:30:00
0,12,1,11,2019-03-15 03:35:00
0,0,0,0,2019-03-15 03:40:00
0,16,2,14,2019-03-15 03:45:00
0,17,2,15,2019-03-15 03:50:00
0,16,2,14,2019-03-15 03:55:00
0,39,5,34,2019-03-15 04:00:00
0,36,4,32,2019-03-15 04:05:00
0,27,3,24,2019-03-15 04:10:00
0,22,3,19,2019-03-15 04:15:00
0,38,5,33,2019-03-15 04:20:00
0,26,3,23,2019-03-15 04:25:00
0,16,2,14,2019-03-15 04:30:00
0,5,1,4,2019-03-15 04:35:00
0,21,3,18,2019-03-15 04:40:00
0,35,4,31,2019-03-15 04:45:00
0,53,6,47,2019-03-15 04:50:00
0,27,3,24,2019-03-15 04:55:00
0,36,4,32,2019-03-15 05:00:00
0,31,4,27,2019-03-15 05:05:00
0,52,6,46,2019-03-15 05:10:00
0,24,3,21,2019-03-15 05:15:00
0,52,6,46,2019-03-15 05:20:00
0,55,7,48,2019-03-15 05:25:00
0,50,6,44,2019-03-15 05:30:00
0,42,5,37,2019-03-15 05:35:00
0,52,6,46,2019-03-15 05:40:00
0,47,6,41,2019-03-15 05:45:00
0,36,4,32,2019-03-15 05:50:00
0,67,8,59,2019-03-15 05:55:00
0,106,13,93,2019-03-15 06:00:00
0,119,14,105,2019-03-15 06:05:00
0,81,10,71,2019-03-15 06:10:00
0,125,15,110,2019-03-15 06:15:00
0,128,15,113,2019-03-15 06:20:00
0,110,13,97,2019-03-15 06:25:00
0,117,14,103,2019-03-15 06:30:00
0,117,14,103,2019-03-15 06:35:00
0,102,12,90,2019-03-15 06:40:00
0,117,14,103,2019-03-15 06:45:00
0,100,12,88,2019-03-15 06:50:00
0,103,12,91,2019-03-15 06:55:00
0,214,26,188,2019-03-15 07:00:00
0,212,25,187,2019-03-15 07:05:00
0,192,23,169,2019-03-15 07:10:00
0,191,23,168,2019-03-15 07:15:00
0,192,23,169,2019-03-15 07:20:00
0,209,25,184,2019-03-15 07:25:00
0,188,23,165,2019-03-15 07:30:00
0,204,24,180,2019-03-15 07:35:00
0,209,25,184,2019-03-15 07:40:00
0,199,24,175,2019-03-15 07:45:00
0,212,25,187,2019-03-15 07:50:00
0,196,24,172,2019-03-15 07:55:00
0,297,36,261,2019-03-15 08:00:00
0,288,35,253,2019-03-15 08:05:00
0,312,37,275,2019-03-15 08:10:00
0,291,35,256,2019-03-15 08:15:00
0,304,36,268,2019-03-15 08:20:00
0,299,36,263,2019-03-15 08:25:00
0,287,34,253,2019-03-15 08:30:00
0,293,35,258,2019-03-15 08:35:00
0,317,38,279,2019-03-15 08:40:00
0,302,36,266,2019-03-15 08:45:00
0,288,35,253,2019-03-15 08:50:00
0,304,36,268,2019-03-15 08:55:00
0,248,30,218,2019-03-15 09:00:00
0,291,35,256,2019-03-15 09:05:00
0,253,30,223,2019-03-15 09:10:00
0,245,29,216,2019-03-15 09:15:00
0,267,32,235,2019-03-15 09:20:00
0,228,27,201,2019-03-15 09:25:00
0,251,30,221,2019-03-15 09:30:00
0,274,33,241,2019-03-15 09:35:00
0,249,30,219,2019-03-15 09:40:00
0,229,27,202,2019-03-15 09:45:00
0,245,29,216,2019-03-15 09:50:00
0,267,32,235,2019-03-15 09:55:00
0,215,26,189,2019-03-15 10:00:00
0,200,24,176,2019-03-15 10:05:00
0,202,24,178,2019-03-15 10:10:00
0,203,24,179,2019-03-15 10:15:00
0,214,26,188,2019-03-15 10:20:00
0,226,27,199,2019-03-15 10:25:00
0,223,27,196,2019-03-15 10:30:00
0,215,26,189,2019-03-15 10:35:00
0,194,23,171,2019-03-15 10:40:00
0,194,23,171,2019-03-15 10:45:00
0,216,26,190,2019-03-15 10:50:00
0,194,23,171,2019-03-15 10:55:00
0,212,25,187,2019-03-15 11:00:00
0,219,26,193,2019-03-15 11:05:00
0,201,24,177,2019-03-15 11:10:00
0,203,24,179,2019-03-15 11:15:00
0,214,26,188,2019-03-15 11:20:00
0,221,27,194,2019-03-15 11:25:00
0,228,27,201,2019-03-15 11:30:00
0,222,27,195,2019-03-15 11:35:00
0,216,26,190,2019-03-15 11:40:00
0,206,25,181,2019-03-15 11:45:00
0,202,24,178,2019-03-15 11:50:00
0,209,25,184,2019-03-15 11:55:00
0,235,28,207,2019-03-15 12:00:00
0,234,28,206,2019-03-15 12:05:00
0,205,25,180,2019-03-15 12:10:00
0,221,27,194,2019-03-15 12:15:00
0,244,29,215,2019-03-15 12:20:00
0,231,28,203,2019-03-15 12:25:00
0,213,26,187,2019-03-15 12:30:00
0,258,31,227,2019-03-15 12:35:00
0,230,28,202,2019-03-15 12:40:00
0,235,28,207,2019-03-15 12:45:00
0,235,28,207,2019-03-15 12:50:00
0,226,27,199,2019-03-15 12:55:00
0,226,27,199,2019-03-15 13:00:00
0,260,31,229,2019-03-15 13:05:00
0,247,30,217,2019-03-15 13:10:00
0,245,29,216,2019-03-15 13:15:00
0,242,29,213,2019-03-15 13:20:00
0,223,27,196,2019-03-15 13:25:00
0,250,30,220,2019-03-15 13:30:00
0,225,27,198,2019-03-15 13:35:00
0,238,29,209,2019-03-15 13:40:00
0,215,26,189,2019-03-15 13:45:00
0,211,25,186,2019-03-15 13:50:00
0,239,29,210,2019-03-15 13:55:00
0,205,25,180,2019-03-15 14:00:00
0,191,23,168,2019-03-15 14:05:00
0,221,27,194,2019-03-15 14:10:00
0,240,29,211,2019-03-15 14:15:00
0,232,28,204,2019-03-15 14:20:00
0,212,25,187,2019-03-15 14:25:00
0,215,26,189,2019-03-15 14:30:00
0,226,27,199,2019-03-15 14:35:00
0,228,27,201,2019-03-15 14:40:00
0,211,25,186,2019-03-15 14:45:00
0,215,26,189,2019-03-15 14:50:00
0,219,26,193,2019-03-15 14:55:00
0,217,26,191,2019-03-15 15:00:00
0,208,25,183,2019-03-15 15:05:00
0,209,25,184,2019-03-15 15:10:00
0,227,27,200,2019-03-15 15:15:00
0,225,27,198,2019-03-15 15:20:00
0,216,26,190,2019-03-15 15:25:00
0,231,28,203,2019-03-15 15:30:00
0,205,25,180,2019-03-15 15:35:00
0,229,27,202,2019-03-15 15:40:00
0,217,26,191,2019-03-15 15:45:00
0,249,30,219,2019-03-15 15:50:00
0,196,24,172,2019-03-15 15:55:00
0,217,26,191,2019-03-15 16:00:00
0,230,28,202,2019-03-15 16:05:00
0,230,28,202,2019-03-15 16:10:00
0,248,30,218,2019-03-15 16:15:00
0,217,26,191,2019-03-15 16:20:00
0,236,28,208,2019-03-15 16:25:00
0,239,29,210,2019-03-15 16:30:00
0,233,28,205,2019-03-15 16:35:00
0,213,26,187,2019-03-15 16:40:00
0,242,29,213,2019-03-15 16:45:00
0,240,29,211,2019-03-15 16:50:00
0,232,28,204,2019-03-15 16:55:00
0,272,33,239,2019-03-15 17:00:00
0,273,33,240,2019-03-15 17:05:00
0,269,32,237,2019-03-15 17:10:00
0,278,33,245,2019-03-15 17:15:00
0,270,32,238,2019-03-15 17:20:00
0,260,31,229,2019-03-15 17:25:00
0,257,31,226,2019-03-15 17:30:00
0,261,31,230,2019-03-15 17:35:00
0,273,33,240,2019-03-15 17:40:00
0,270,32,238,2019-03-15 17:45:00
0,273,33,240,2019-03-15 17:50:00
0,276,33,243,2019-03-15 17:55:00
0,307,37,270,2019-03-15 18:00:00
0,333,40,293,2019-03-15 18:05:00
0,312,37,275,2019-03-15 18:10:00
0,310,37,273,2019-03-15 18:15:00
0,321,39,282,2019-03-15 18:20:00
0,293,35,258,2019-03-15 18:25:00
0,306,37,269,2019-03-15 18:30:00
0,327,39,288,2019-03-15 18:35:00
0,294,35,259,2019-03-15 18:40:00
0,328,39,289,2019-03-15 18:45:00
0,333,40,293,2019-03-15 18:50:00
0,311,37,274,2019-03-15 18:55:00
0,254,30,224,2019-03-15 19:00:00
0,263,32,231,2019-03-15 19:05:00
0,244,29,215,2019-03-15 19:10:00
0,260,31,229,2019-03-15 19:15:00
0,242,29,213,2019-03-15 19:20:00
0,244,29,215,2019-03-15 19:25:00
0,240,29,211,2019-03-15 19:30:00
0,254,30,224,2019-03-15 19:35:00
0,264,32,232,2019-03-15 19:40:00
0,248,30,218,2019-03-15 19:45:00
0,235,28,207,2019-03-15 19:50:00
0,237,28,209,2019-03-15 19:55:00
0,180,22,158,2019-03-15 20:00:00
0,197,24,173,2019-03-15 20:05:00
0,180,22,158,2019-03-15 20:10:00
0,170,20,150,2019-03-15 20:15:00
0,184,22,162,2019-03-15 20:20:00
0,172,21,151,2019-03-15 20:25:00
0,170,20,150,2019-03-15 20:30:00
0,163,20,143,2019-03-15 20:35:00
0,192,23,169,2019-03-15 20:40:00
0,145,17,128,2019-03-15 20:45:00
0,185,22,163,2019-03-15 20:50:00
0,169,20,149,2019-03-15 20:55:00
0,115,14,101,2019-03-15 21:00:00
0,140,17,123,2019-03-15 21:05:00
0,111,13,98,2019-03-15 21:10:00
0,112,13,99,2019-03-15 21:15:00
0,118,14,104,2019-03-15 21:20:00
0,125,15,110,2019-03-15 21:25:00
0,115,14,101,2019-03-15 21:30:00
0,101,12,89,2019-03-15 21:35:00
0,110,13,97,2019-03-15 21:40:00
0,135,16,119,2019-03-15 21:45:00
0,121,15,106,2019-03-15 21:50:00
0,125,15,110,2019-03-15 21:55:00
0,72,9,63,2019-03-15 22:00:00
0,67,8,59,2019-03-15 22:05:00
0,95,11,84,2019-03-15 22:10:00
0,73,9,64,2019-03-15 22:15:00
0,70,8,62,2019-03-15 22:20:00
0,88,11,77,2019-03-15 22:25:00
0,66,8,58,2019-03-15 22:30:00
0,68,8,60,2019-03-15 22:35:00
0,75,9,66,2019-03-15 22:40:00
0,75,9,66,2019-03-15 22:45:00
0,78,9,69,2019-03-15 22:50:00
0,100,12,88,2019-03-15 22:55:00
0,49,6,43,2019-03-15 23:00:00
0,16,2,14,2019-03-15 23:05:00
0,49,6,43,2019-03-15 23:10:00
0,45,5,40,2019-03-15 23:15:00
0,46,6,40,2019-03-15 23:20:00
0,48,6,42,2019-03-15 23:25:00
0,45,5,40,2019-03-15 23:30:00
0,44,5,39,2019-03-15 23:35:00
0,52,6,46,2019-03-15 23:40:00
0,38,5,33,2019-03-15 23:45:00
0,34,4,30,2019-03-15 23:50:00
0,81,10,71,2019-03-15 23:55:00
0,9,1,8,2019-03-16 00:00:00
0,19,2,17,2019-03-16 00:05:00
0,0,0,0,2019-03-16 00:10:00
0,19,2,17,2019-03-16 00:15:00
0,7,1,6,2019-03-16 00:20:00
0,13,2,11,2019-03-16 00:25:00
0,31,4,27,2019-03-16 00:30:00
0,24,3,21,2019-03-16 00:35:00
0,25,3,22,2019-03-16 00:40:00
0,0,0,0,2019-03-16 00:45:00
0,40,5,35,2019-03-16 00:50:00
0,4,0,4,2019-03-16 00:55:00
0,33,4,29,2019-03-16 01:00:00
0,27,3,24,2019-03-16 01:05:00
0,21,3,18,2019-03-16 01:10:00
0,4,0,4,2019-03-16 01:15:00
0,16,2,14,2019-03-16 01:20:00
0,9,1,8,2019-03-16 01:25:00
0,15,2,13,2019-03-16 01:30:00
0,11,1,10,2019-03-16 01:35:00
0,0,0,0,2019-03-16 01:40:00
0,28,3,25,2019-03-16 01:45:00
0,13,2,11,2019-03-16 01:50:00
0,9,1,8,2019-03-16 01:55:00
0,6,1,5,2019-03-16 02:00:00
0,18,2,16,2019-03-16 02:05:00
0,2,0,2,2019-03-16 02:10:00
0,0,0,0,2019-03-16 02:15:00
0,18,2,16,2019-03-16 02:20:00
0,19,2,17,2019-03-16 02:25:00
0,11,1,10,2019-03-16 02:30:00
0,0,0,0,2019-03-16 02:35:00
0,14,2,12,2019-03-16 02:40:00
0,0,0,0,2019-03-16 02:45:00
0,1,0,1,2019-03-16 02:50:00
0,4,0,4,2019-03-16 02:55:00
0,23,3,20,2019-03-16 03:00:00
0,9,1,8,2019-03-16 03:05:00
0,8,1,7,2019-03-16 03:10:00
0,37,4,33,2019-03-16 03:15:00
0,17,2,15,2019-03-16 03:20:00
0,17,2,15,2019-03-16 03:25:00
0,9,1,8,2019-03-16 03:30:00
0,6,1,5,2019-03-16 03:35:00
0,0,0,0,2019-03-16 03:40:00
0,25,3,22,2019-03-16 03:45:00
0,19,2,17,2019-03-16 03:50:00
0,11,1,10,2019-03-16 03:55:00
0,14,2,12,2019-03-16 04:00:00
0,24,3,21,2019-03-16 04:05:00
0,0,0,0,2019-03-16 04:10:00
0,9,1,8,2019-03-16 04:15:00
0,2,0,2,2019-03-16 04:20:00
0,37,4,33,2019-03-16 04:25:00
0,26,3,23,2019-03-16 04:30:00
0,0,0,0,2019-03-16 04:35:00
0,0,0,0,2019-03-16 04:40:00
0,14,2,12,2019-03-16 04:45:00
0,10,1,9,2019-03-16 04:50:00
0,0,0,0,2019-03-16 04:55:00
0,50,6,44,2019-03-16 05:00:00
0,31,4,27,2019-03-16 05:05:00
0,33,4,29,2019-03-16 05:10:00
0,19,2,17,2019-03-16 05:15:00
0,36,4,32,2019-03-16 05:20:00
0,22,3,19,2019-03-16 05:25:00
0,24,3,21,2019-03-16 05:30:00
0,34,4,30,2019-03-16 05:35:00
0,7,1,6,2019-03-16 05:40:00
0,46,6,40,2019-03-16 05:45:00
0,29,3,26,2019-03-16 05:50:00
0,42,5,37,2019-03-16 05:55:00
0,53,6,47,2019-03-16 06:00:00
0,55,7,48,2019-03-16 06:05:00
0,52,6,46,2019-03-16 06:10:00
0,69,8,61,2019-03-16 06:15:00
0,67,8,59,2019-03-16 06:20:00
0,60,7,53,2019-03-16 06:25:00
0,54,6,48,2019-03-16 06:30:00
0,51,6,45,2019-03-16 06:35:00
0,65,8,57,2019-03-16 06:40:00
0,60,7,53,2019-03-16 06:45:00
0,58,7,51,2019-03-16 06:50:00
0,85,10,75,2019-03-16 06:55:00
0,119,14,105,2019-03-16 07:00:00
0,135,16,119,2019-03-16 07:05:00
0,114,14,100,2019-03-16 07:10:00
0,123,15,108,2019-03-16 07:15:00
0,119,14,105,2019-03-16 07:20:00
0,100,12,88,2019-03-16 07:25:00
0,137,16,121,2019-03-16 07:30:00
0,118,14,104,2019-03-16 07:35:00
0,129,15,114,2019-03-16 07:40:00
0,111,13,98,2019-03-16 07:45:00
0,118,14,104,2019-03-16 07:50:00
0,110,13,97,2019-03-16 07:55:00
0,195,23,172,2019-03-16 08:00:00
0,184,22,162,2019-03-16 08:05:00
0,184,22,162,2019-03-16 08:10:00
0,196,24,172,2019-03-16 08:15:00
0,194,23,171,2019-03-16 08:20:00
0,189,23,166,2019-03-16 08:25:00
0,163,20,143,2019-03-16 08:30:00
0,172,21,151,2019-03-16 08:35:00
0,168,20,148,2019-03-16 08:40:00
0,189,23,166,2019-03-16 08:45:00
0,182,22,160,2019-03-16 08:50:00
0,163,20,143,2019-03-16 08:55:00
0,148,18,130,2019-03-16 09:00:00
0,132,16,116,2019-03-16 09:05:00
0,149,18,131,2019-03-16 09:10:00
0,130,16,114,2019-03-16 09:15:00
0,156,19,137,2019-03-16 09:20:00
0,155,19,136,2019-03-16 09:25:00
0,173,21,152,2019-03-16 09:30:00
0,160,19,141,2019-03-16 09:35:00
0,145,17,128,2019-03-16 09:40:00
0,160,19,141,2019-03-16 09:45:00
0,133,16,117,2019-03-16 09:50:00
0,138,17,121,2019-03-16 09:55:00
0,130,16,114,2019-03-16 10:00:00
0,100,12,88,2019-03-16 10:05:00
0,126,15,111,2019-03-16 10:10:00
0,114,14,100,2019-03-16 10:15:00
0,127,15,112,2019-03-16 10:20:00
0,113,14,99,2019-03-16 10:25:00
0,131,16,115,2019-03-16 10:30:00
0,126,15,111,2019-03-16 10:35:00
0,143,17,126,2019-03-16 10:40:00
0,126,15,111,2019-03-16 10:45:00
0,117,14,103,2019-03-16 10:50:00
0,123,15,108,2019-03-16 10:55:00
0,113,14,99,2019-03-16 11:00:00
0,134,16,118,2019-03-16 11:05:00
0,136,16,120,2019-03-16 11:10:00
0,159,19,140,2019-03-16 11:15:00
0,122,15,107,2019-03-16 11:20:00
0,126,15,111,2019-03-16 11:25:00
0,122,15,107,2019-03-16 11:30:00
0,132,16,116,2019-03-16 11:35:00
0,134,16,118,2019-03-16 11:40:00
0,128,15,113,2019-03-16 11:45:00
0,142,17,125,2019-03-16 11:50:00
0,122,15,107,2019-03-16 11:55:00
0,658,79,579,2019-03-16 12:00:00
0,627,75,552,2019-03-16 12:05:00
0,658,79,579,2019-03-16 12:10:00
0,134,16,118,2019-03-16 12:15:00
0,167,20,147,2019-03-16 12:20:00
0,128,15,113,2019-03-16 12:25:00
0,142,17,125,2019-03-16 12:30:00
0,129,15,114,2019-03-16 12:35:00
0,159,19,140,2019-03-16 12:40:00
0,149,18,131,2019-03-16 12:45:00
0,130,16,114,2019-03-16 12:50:00
0,144,17,127,2019-03-16 12:55:00
0,144,17,127,2019-03-16 13:00:00
0,135,16,119,2019-03-16 13:05:00
0,150,18,132,2019-03-16 13:10:00
0,146,18,128,2019-03-16 13:15:00
0,144,17,127,2019-03-16 13:20:00
0,140,17,123,2019-03-16 13:25:00
0,146,18,128,2019-03-16 13:30:00
0,144,17,127,2019-03-16 13:35:00
0,142,17,125,2019-03-16 13:40:00
0,133,16,117,2019-03-16 13:45:00
0,161,19,142,2019-03-16 13:50:00
0,128,15,113,2019-03-16 13:55:00
0,134,16,118,2019-03-16 14:00:00
0,125,15,110,2019-03-16 14:05:00
0,150,18,132,2019-03-16 14:10:00
0,118,14,104,2019-03-16 14:15:00
0,120,14,106,2019-03-16 14:20:00
0,117,14,103,2019-03-16 14:25:00
0,133,16,117,2019-03-16 14:30:00
0,113,14,99,2019-03-16 14:35:00
0,123,15,108,2019-03-16 14:40:00
0,103,12,91,2019-03-16 14:45:00
0,132,16,116,2019-03-16 14:50:00
0,123,15,108,2019-03-16 14:55:00
0,108,13,95,2019-03-16 15:00:00
0,139,17,122,2019-03-16 15:05:00
0,110,13,97,2019-03-16 15:10:00
0,136,16,120,2019-03-16 15:15:00
0,118,14,104,2019-03-16 15:20:00
0,145,17,128,2019-03-16 15:25:00
0,135,16,119,2019-03-16 15:30:00
0,114,14,100,2019-03-16 15:35:00
0,115,14,101,2019-03-16 15:40:00
0,133,16,117,2019-03-16 15:45:00
0,123,15,108,2019-03-16 15:50:00
0,124,15,109,2019-03-16 15:55:00
0,150,18,132,2019-03-16 16:00:00
0,126,15,111,2019-03-16 16:05:00
0,136,16,120,2019-03-16 16:10:00
0,146,18,128,2019-03-16 16:15:00
0,145,17,128,2019-03-16 16:20:00
0,133,16,117,2019-03-16 16:25:00
0,132,16,116,2019-03-16 16:30:00
0,114,14,100,2019-03-16 16:35:00
0,122,15,107,2019-03-16 16:40:00
0,139,17,122,2019-03-16 16:45:00
0,133,16,117,2019-03-16 16:50:00
0,136,16,120,2019-03-16 16:55:00
0,174,21,153,2019-03-16 17:00:00
0,148,18,130,2019-03-16 17:05:00
0,159,19,140,2019-03-16 17:10:00
0,164,20,144,2019-03-16 17:15:00
0,154,18,136,2019-03-16 17:20:00
0,179,21,158,2019-03-16 17:25:00
0,173,21,152,2019-03-16 17:30:00
0,165,20,145,2019-03-16 17:35:00
0,184,22,162,2019-03-16 17:40:00
0,144,17,127,2019-03-16 17:45:00
0,162,19,143,2019-03-16 17:50:00
0,166,20,146,2019-03-16 17:55:00
0,178,21,157,2019-03-16 18:00:00
0,193,23,170,2019-03-16 18:05:00
0,176,21,155,2019-03-16 18:10:00
0,197,24,173,2019-03-16 18:15:00
0,202,24,178,2019-03-16 18:20:00
0,192,23,169,2019-03-16 18:25:00
0,167,20,147,2019-03-16 18:30:00
0,177,21,156,2019-03-16 18:35:00
0,196,24,172,2019-03-16 18:40:00
0,189,23,166,2019-03-16 18:45:00
0,157,19,138,2019-03-16 18:50:00
0,204,24,180,2019-03-16 18:55:00
0,152,18,134,2019-03-16 19:00:00
0,140,17,123,2019-03-16 19:05:00
0,162,19,143,2019-03-16 19:10:00
0,142,17,125,2019-03-16 19:15:00
0,142,17,125,2019-03-16 19:20:00
0,154,18,136,2019-03-16 19:25:00
0,171,21,150,2019-03-16 19:30:00
0,169,20,149,2019-03-16 19:35:00
0,154,18,136,2019-03-16 19:40:00
0,156,19,137,2019-03-16 19:45:00
0,159,19,140,2019-03-16 19:50:00
0,135,16,119,2019-03-16 19:55:00
0,113,14,99,2019-03-16 20:00:00
0,96,12,84,2019-03-16 20:05:00
0,109,13,96,2019-03-16 20:10:00
0,102,12,90,2019-03-16 20:15:00
0,111,13,98,2019-03-16 20:20:00
0,106,13,93,2019-03-16 20:25:00
0,68,8,60,2019-03-16 20:30:00
0,107,13,94,2019-03-16 20:35:00
0,113,14,99,2019-03-16 20:40:00
0,110,13,97,2019-03-16 20:45:00
0,104,12,92,2019-03-16 20:50:00
0,125,15,110,2019-03-16 20:55:00
0,76,9,67,2019-03-16 21:00:00
0,77,9,68,2019-03-16 21:05:00
0,85,10,75,2019-03-16 21:10:00
0,76,9,67,2019-03-16 21:15:00
0,61,7,54,2019-03-16 21:20:00
0,43,5,38,2019-03-16 21:25:00
0,66,8,58,2019-03-16 21:30:00
0,81,10,71,2019-03-16 21:35:00
0,68,8,60,2019-03-16 21:40:00
0,82,10,72,2019-03-16 21:45:00
0,74,9,65,2019-03-16 21:50:00
0,87,10,77,2019-03-16 21:55:00
0,41,5,36,2019-03-16 22:00:00
0,51,6,45,2019-03-16 22:05:00
0,51,6,45,2019-03-16 22:10:00
0,63,8,55,2019-03-16 22:15:00
0,25,3,22,2019-03-16 22:20:00
0,39,5,34,2019-03-16 22:25:00
0,55,7,48,2019-03-16 22:30:00
0,64,8,56,2019-03-16 22:35:00
0,48,6,42,2019-03-16 22:40:00
0,41,5,36,2019-03-16 22:45:00
0,54,6,48,2019-03-16 22:50:00
0,55,7,48,2019-03-16 22:55:00
0,23,3,20,2019-03-16 23:00:00
0,31,4,27,2019-03-16 23:05:00
0,41,5,36,2019-03-16 23:10:00
0,50,6,44,2019-03-16 23:15:00
0,36,4,32,2019-03-16 23:20:00
0,28,3,25,2019-03-16 23:25:00
0,26,3,23,2019-03-16 23:30:00
0,34,4,30,2019-03-16 23:35:00
0,26,3,23,2019-03-16 23:40:00
0,29,3,26,2019-03-16 23:45:00
0,14,2,12,2019-03-16 23:50:00
0,43,5,38,2019-03-16 23:55:00
0,4,0,4,2019-03-17 00:00:00
0,13,2,11,2019-03-17 00:05:00
0,19,2,17,2019-03-17 00:10:00
0,42,5,37,2019-03-17 00:15:00
0,13,2,11,2019-03-17 00:20:00
0,10,1,9,2019-03-17 00:25:00
0,11,1,10,2019-03-17 00:30:00
0,38,5,33,2019-03-17 00:35:00
0,0,0,0,2019-03-17 00:40:00
0,6,1,5,2019-03-17 00:45:00
0,51,6,45,2019-03-17 00:50:00
0,25,3,22,2019-03-17 00:55:00
0,1,0,1,2019-03-17 01:00:00
0,14,2,12,2019-03-17 01:05:00
0,15,2,13,2019-03-17 01:10:00
0,25,3,22,2019-03-17 01:15:00
0,36,4,32,2019-03-17 01:20:00
0,19,2,17,2019-03-17 01:25:00
0,8,1,7,2019-03-17 01:30:00
0,24,3,21,2019-03-17 01:35:00
0,6,1,5,2019-03-17 01:40:00
0,2,0,2,2019-03-17 01:45:00
0,0,0,0,2019-03-17 01:50:00
0,0,0,0,2019-03-17 01:55:00
0,2,0,2,2019-03-17 02:00:00
0,0,0,0,2019-03-17 02:05:00
0,17,2,15,2019-03-17 02:10:00
0,0,0,0,2019-03-17 02:15:00
0,0,0,0,2019-03-17 02:20:00
0,1,0,1,2019-03-17 02:25:00
0,8,1,7,2019-03-17 02:30:00
0,6,1,5,2019-03-17 02:35:00
0,31,4,27,2019-03-17 02:40:00
0,6,1,5,2019-03-17 02:45:00
0,24,3,21,2019-03-17 02:50:00
0,13,2,11,2019-03-17 02:55:00
0,13,2,11,2019-03-17 03:00:00
0,3,0,3,2019-03-17 03:05:00
